pcode,agr_code,agr_name,agr_no,item_code,item_short_name,itemname,item_group_code,item_group_name,mix_item_yes_no,rentrate,broken_chg,agr_qty,agr_date,opening_qty,type,missing_rate,s_no,rate_of_one_pcs
234,SKJAIN,S K JAIN,229,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,0.9,0,0,01-01-1999,0,PC,0,7,
234,SKJAIN,S K JAIN,229,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,0,PC,0,6,
234,SKJAIN,S K JAIN,229,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.3,0,0,01-01-1999,0,PC,0,5,
234,SKJAIN,S K JAIN,229,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.25,0,0,01-01-1999,0,PC,0,4,
234,SKJAIN,S K JAIN,229,28,HPRBIN2,INNER 2.0 MTR PROP,12,PROPS,N,0.4,0,0,01-01-1999,0,PC,0,3,
234,SKJAIN,S K JAIN,229,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,0,PC,0,2,
234,SKJAIN,S K JAIN,229,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.25,0,0,01-01-1999,0,PC,0,1,
235,SONAINFRA,SONA INFRATECH PRIVATE LIMITES,230,6,PCOUPLER,SWIVEL COUPLER,3,COUPLER,N,0.25,0,0,01-01-1999,0,PC,0,15,
235,SONAINFRA,SONA INFRATECH PRIVATE LIMITES,230,64,FSP3*2,STEEL PLATES 3 X 2,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,13,
235,SONAINFRA,SONA INFRATECH PRIVATE LIMITES,230,61,FSP3*1.5,STEEL PLATE3 X 1.5,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,12,
235,SONAINFRA,SONA INFRATECH PRIVATE LIMITES,230,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,277,PC,0,11,
235,SONAINFRA,SONA INFRATECH PRIVATE LIMITES,230,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.62,0,0,01-01-1999,0,PC,0,10,
235,SONAINFRA,SONA INFRATECH PRIVATE LIMITES,230,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.5,0,0,01-01-1999,0,PC,0,9,
235,SONAINFRA,SONA INFRATECH PRIVATE LIMITES,230,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.15,0,0,01-01-1999,327,PC,0,8,
235,SONAINFRA,SONA INFRATECH PRIVATE LIMITES,230,30,HPRBIN4,SPAN INNER 4.0 MTR PROP,12,PROPS,N,1.6,0,0,01-01-1999,0,PC,0,14,
235,SONAINFRA,SONA INFRATECH PRIVATE LIMITES,230,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.8,0,0,01-01-1999,0,PC,0,7,
235,SONAINFRA,SONA INFRATECH PRIVATE LIMITES,230,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,0,PC,0,6,
235,SONAINFRA,SONA INFRATECH PRIVATE LIMITES,230,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.3,0,0,01-01-1999,763,PC,0,5,
235,SONAINFRA,SONA INFRATECH PRIVATE LIMITES,230,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.25,0,0,01-01-1999,0,PC,0,4,
235,SONAINFRA,SONA INFRATECH PRIVATE LIMITES,230,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,0,PC,0,3,
235,SONAINFRA,SONA INFRATECH PRIVATE LIMITES,230,5,QCHALLI,CHALLI,2,CHALLIS,N,2,0,0,01-01-1999,16,PC,0,2,
235,SONAINFRA,SONA INFRATECH PRIVATE LIMITES,230,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.25,0,0,01-01-1999,54,PC,0,1,
237,SAHIL JI,SAHIL JI KARNAL,231,68,MJACK,U HEAD JACK,22,U JACK,N,0.25,0,0,01-01-1999,7,PC,0,1,
238,CMAT,COAL MINES ASSOCIATED TRADERS PRIVATE LIMITED,232,68,MJACK,U HEAD JACK,22,U JACK,N,0.2,0,0,01-01-1999,1400,PC,0,12,
238,CMAT,COAL MINES ASSOCIATED TRADERS PRIVATE LIMITED,232,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.6,0,0,01-01-1999,664,PC,0,11,
238,CMAT,COAL MINES ASSOCIATED TRADERS PRIVATE LIMITED,232,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.4,0,0,01-01-1999,617,PC,0,10,
238,CMAT,COAL MINES ASSOCIATED TRADERS PRIVATE LIMITED,232,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.1,0,0,01-01-1999,911,PC,0,9,
238,CMAT,COAL MINES ASSOCIATED TRADERS PRIVATE LIMITED,232,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.8,0,0,01-01-1999,291,PC,0,8,
238,CMAT,COAL MINES ASSOCIATED TRADERS PRIVATE LIMITED,232,27,KPIPE,PIPE 6.0 METER,7,PIPE,N,2,0,0,01-01-1999,368,PC,0,7,
238,CMAT,COAL MINES ASSOCIATED TRADERS PRIVATE LIMITED,232,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,1,0,0,01-01-1999,32,PC,0,6,
238,CMAT,COAL MINES ASSOCIATED TRADERS PRIVATE LIMITED,232,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.24,0,0,01-01-1999,1,PC,0,5,
238,CMAT,COAL MINES ASSOCIATED TRADERS PRIVATE LIMITED,232,14,LLDGR 900,LEDGER 0.9 METER,5,LEDGER,N,0.2,0,0,01-01-1999,1603,PC,0,4,
238,CMAT,COAL MINES ASSOCIATED TRADERS PRIVATE LIMITED,232,9,LLDGR 0.5M,LEDGER 0.5 METER,5,LEDGER,N,0.2,0,0,01-01-1999,1043,PC,0,3,
238,CMAT,COAL MINES ASSOCIATED TRADERS PRIVATE LIMITED,232,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,25,PC,0,2,
238,CMAT,COAL MINES ASSOCIATED TRADERS PRIVATE LIMITED,232,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.2,0,0,01-01-1999,1583,PC,0,1,
239,HCC,M/S HINDUSTAN CONSTRUCTION COMPANY,233,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,144,PC,0,8,
239,HCC,M/S HINDUSTAN CONSTRUCTION COMPANY,233,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.1,0,0,01-01-1999,1200,PC,0,7,
239,HCC,M/S HINDUSTAN CONSTRUCTION COMPANY,233,27,KPIPE,PIPE 6.0 METER,7,PIPE,N,2,0,0,01-01-1999,50,PC,0,6,
239,HCC,M/S HINDUSTAN CONSTRUCTION COMPANY,233,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,309,PC,0,5,
239,HCC,M/S HINDUSTAN CONSTRUCTION COMPANY,233,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.25,0,200000,01-01-1999,24,PC,0,4,
239,HCC,M/S HINDUSTAN CONSTRUCTION COMPANY,233,8,GHUGGU,COUPLER,3,COUPLER,N,0.25,0,300000,01-01-1999,210,PC,0,3,
239,HCC,M/S HINDUSTAN CONSTRUCTION COMPANY,233,5,QCHALLI,CHALLI,2,CHALLIS,N,2,0,5000,01-01-1999,50,PC,0,2,
239,HCC,M/S HINDUSTAN CONSTRUCTION COMPANY,233,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.25,0,78000,01-01-1999,524,PC,0,1,
240,LAKSH,M/S LAKSHYESH INFRASTRUCTURE PVT LTD,234,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,23,PC,0,3,
240,LAKSH,M/S LAKSHYESH INFRASTRUCTURE PVT LTD,234,13,LLDGR2,LEDGER 2.0 METER,5,LEDGER,N,0.5,0,0,01-01-1999,199,PC,0,2,
240,LAKSH,M/S LAKSHYESH INFRASTRUCTURE PVT LTD,234,5,QCHALLI,CHALLI,2,CHALLIS,N,2,0,0,01-01-1999,0,PC,0,1,
241,MEENAL,MEENAL HOUSING PRIVATE LIMITED,235,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,98,PC,0,9,
241,MEENAL,MEENAL HOUSING PRIVATE LIMITED,235,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.63,0,0,01-01-1999,41,PC,0,8,
241,MEENAL,MEENAL HOUSING PRIVATE LIMITED,235,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.1,0,0,01-01-1999,178,PC,0,7,
241,MEENAL,MEENAL HOUSING PRIVATE LIMITED,235,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,0.8,0,0,01-01-1999,129,PC,0,6,
241,MEENAL,MEENAL HOUSING PRIVATE LIMITED,235,13,LLDGR2,LEDGER 2.0 METER,5,LEDGER,N,0.5,0,0,01-01-1999,9,PC,0,5,
241,MEENAL,MEENAL HOUSING PRIVATE LIMITED,235,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,170,PC,0,4,
241,MEENAL,MEENAL HOUSING PRIVATE LIMITED,235,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.3,0,0,01-01-1999,45,PC,0,3,
241,MEENAL,MEENAL HOUSING PRIVATE LIMITED,235,5,QCHALLI,CHALLI,2,CHALLIS,N,1,0,0,01-01-1999,21,PC,0,2,
241,MEENAL,MEENAL HOUSING PRIVATE LIMITED,235,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.2,0,0,01-01-1999,20,PC,0,1,
242,JOGINDER,JOGINDER JI AFFALATUS,236,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,2,
242,JOGINDER,JOGINDER JI AFFALATUS,236,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,1,0,0,01-01-1999,0,PC,0,4,
242,JOGINDER,JOGINDER JI AFFALATUS,236,80,DEADPLATE,DEAD STEEL PLATE 3*2,19,STEEL PLATES,y,0.7,0,0,01-01-1999,0,PC,0,5,
242,JOGINDER,JOGINDER JI AFFALATUS,236,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,0,PC,0,3,
242,JOGINDER,JOGINDER JI AFFALATUS,236,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.25,0,0,01-01-1999,0,PC,0,1,
243,ELKOS,ELKOS HEALTHCARE P LTD,237,79,HPRU3*3,PROP 3X3,12,PROPS,Y,2,0,0,01-01-1999,4,PC,0,1,
244,RIDHAM,RIDHAM PACKAGING,238,68,MJACK,U HEAD JACK,22,U JACK,N,0.25,0,0,01-01-1999,39,PC,0,18,
244,RIDHAM,RIDHAM PACKAGING,238,61,FSP3*1.5,STEEL PLATE3 X 1.5,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,17,
244,RIDHAM,RIDHAM PACKAGING,238,60,FSP3*1,STEEL PLATE3 X 1,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,16,
244,RIDHAM,RIDHAM PACKAGING,238,57,FSP4*2,STEEL PLATE 4 X 2,19,STEEL PLATES,N,0.9,0,0,01-01-1999,2,PC,0,15,
244,RIDHAM,RIDHAM PACKAGING,238,55,FSP3*9,STEEL PLATE 3X 0.75,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,14,
244,RIDHAM,RIDHAM PACKAGING,238,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,13,
244,RIDHAM,RIDHAM PACKAGING,238,49,JSTD3.5,STANDARD 3.5 METER,16,STANDARD,N,0.75,0,0,01-01-1999,0,PC,0,12,
244,RIDHAM,RIDHAM PACKAGING,238,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,0,PC,0,19,
244,RIDHAM,RIDHAM PACKAGING,238,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.62,0,0,01-01-1999,7,PC,0,11,
244,RIDHAM,RIDHAM PACKAGING,238,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.5,0,0,01-01-1999,0,PC,0,10,
244,RIDHAM,RIDHAM PACKAGING,238,45,JSTD1*5,STANDARD 1.5 METER,16,STANDARD,N,0.38,0,0,01-01-1999,0,PC,0,9,
244,RIDHAM,RIDHAM PACKAGING,238,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.25,0,0,01-01-1999,0,PC,0,8,
244,RIDHAM,RIDHAM PACKAGING,238,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,0,PC,0,7,
244,RIDHAM,RIDHAM PACKAGING,238,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.3,0,0,01-01-1999,3,PC,0,6,
244,RIDHAM,RIDHAM PACKAGING,238,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.25,0,0,01-01-1999,0,PC,0,5,
244,RIDHAM,RIDHAM PACKAGING,238,8,GHUGGU,COUPLER,3,COUPLER,N,0.25,0,0,01-01-1999,0,PC,0,4,
244,RIDHAM,RIDHAM PACKAGING,238,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,12,PC,0,3,
244,RIDHAM,RIDHAM PACKAGING,238,5,QCHALLI,CHALLI,2,CHALLIS,N,2,0,0,01-01-1999,1,PC,0,2,
244,RIDHAM,RIDHAM PACKAGING,238,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.25,0,0,01-01-1999,18,PC,0,1,
245,ARUN,AFFALATUS DESIGN STUDIO,239,68,MJACK,U HEAD JACK,22,U JACK,N,0.25,0,0,01-01-1999,0,PC,0,25,
245,ARUN,AFFALATUS DESIGN STUDIO,239,61,FSP3*1.5,STEEL PLATE3 X 1.5,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,24,
245,ARUN,AFFALATUS DESIGN STUDIO,239,60,FSP3*1,STEEL PLATE3 X 1,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,23,
245,ARUN,AFFALATUS DESIGN STUDIO,239,55,FSP3*9,STEEL PLATE 3X 0.75,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,22,
245,ARUN,AFFALATUS DESIGN STUDIO,239,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.7,0,0,01-01-1999,62,PC,0,21,
245,ARUN,AFFALATUS DESIGN STUDIO,239,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,0,PC,0,20,
245,ARUN,AFFALATUS DESIGN STUDIO,239,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.63,0,0,01-01-1999,0,PC,0,19,
245,ARUN,AFFALATUS DESIGN STUDIO,239,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.5,0,0,01-01-1999,0,PC,0,18,
245,ARUN,AFFALATUS DESIGN STUDIO,239,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.25,0,0,01-01-1999,0,PC,0,17,
245,ARUN,AFFALATUS DESIGN STUDIO,239,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.1,0,0,01-01-1999,0,PC,0,16,
245,ARUN,AFFALATUS DESIGN STUDIO,239,42,MSPAN3*3,SPAN OUTER 3.0 METER,13,SPAN,N,1,0,0,01-01-1999,33,PC,0,15,
245,ARUN,AFFALATUS DESIGN STUDIO,239,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.8,0,0,01-01-1999,58,PC,0,14,
245,ARUN,AFFALATUS DESIGN STUDIO,239,79,HPRU3*3,PROP 3X3,12,PROPS,Y,1.5,0,0,01-01-1999,30,PC,0,13,
245,ARUN,AFFALATUS DESIGN STUDIO,239,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,1,0,0,01-01-1999,2,PC,0,12,
245,ARUN,AFFALATUS DESIGN STUDIO,239,31,HPRBOUT,MS PROP OUTER 2.0 METER,12,PROPS,N,0.4,0,0,01-01-1999,18,PC,0,11,
245,ARUN,AFFALATUS DESIGN STUDIO,239,13,LLDGR2,LEDGER 2.0 METER,5,LEDGER,N,0.5,0,0,01-01-1999,0,PC,0,10,
245,ARUN,AFFALATUS DESIGN STUDIO,239,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,0,PC,0,9,
245,ARUN,AFFALATUS DESIGN STUDIO,239,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.3,0,0,01-01-1999,0,PC,0,8,
245,ARUN,AFFALATUS DESIGN STUDIO,239,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.25,0,0,01-01-1999,47,PC,0,7,
245,ARUN,AFFALATUS DESIGN STUDIO,239,30,HPRBIN4,INNER 4.0 MTR PROP,12,PROPS,N,1.1,0,0,01-01-1999,48,PC,0,6,
245,ARUN,AFFALATUS DESIGN STUDIO,239,29,HPRBIN3,INNER 3.0 MTR PROP,23,PROP 2*2,N,0.5,0,0,01-01-1999,53,PC,0,5,
245,ARUN,AFFALATUS DESIGN STUDIO,239,28,HPRBIN2,INNER 2.0 MTR PROP,12,PROPS,N,0.4,0,0,01-01-1999,0,PC,0,4,
245,ARUN,AFFALATUS DESIGN STUDIO,239,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,0,PC,0,3,
245,ARUN,AFFALATUS DESIGN STUDIO,239,5,QCHALLI,CHALLI,2,CHALLIS,N,2,0,0,01-01-1999,10,PC,0,2,
245,ARUN,AFFALATUS DESIGN STUDIO,239,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.25,0,0,01-01-1999,0,PC,0,1,
246,KANHAIYA,KANHAIYA JI (AFFALATUS),240,61,FSP3*1.5,STEEL PLATE3 X 1.5,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,18,
246,KANHAIYA,KANHAIYA JI (AFFALATUS),240,60,FSP3*1,STEEL PLATE3 X 1,19,STEEL PLATES,N,0.7,0,0,01-01-1999,12,PC,0,17,
246,KANHAIYA,KANHAIYA JI (AFFALATUS),240,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.7,0,0,01-01-1999,24,PC,0,16,
246,KANHAIYA,KANHAIYA JI (AFFALATUS),240,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,0,PC,0,15,
246,KANHAIYA,KANHAIYA JI (AFFALATUS),240,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.62,0,0,01-01-1999,26,PC,0,14,
246,KANHAIYA,KANHAIYA JI (AFFALATUS),240,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.5,0,0,01-01-1999,16,PC,0,13,
246,KANHAIYA,KANHAIYA JI (AFFALATUS),240,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.25,0,0,01-01-1999,2,PC,0,12,
246,KANHAIYA,KANHAIYA JI (AFFALATUS),240,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.1,0,0,01-01-1999,89,PC,0,11,
246,KANHAIYA,KANHAIYA JI (AFFALATUS),240,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.8,0,0,01-01-1999,14,PC,0,10,
246,KANHAIYA,KANHAIYA JI (AFFALATUS),240,79,HPRU3*3,PROP 3X3,12,PROPS,Y,1.5,0,0,01-01-1999,4,PC,0,9,
246,KANHAIYA,KANHAIYA JI (AFFALATUS),240,34,HPRU2*4,MS PROPS 2Mx4M,12,PROPS,Y,1.5,0,0,01-01-1999,0,PC,0,8,
246,KANHAIYA,KANHAIYA JI (AFFALATUS),240,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,1,0,0,01-01-1999,10,PC,0,7,
246,KANHAIYA,KANHAIYA JI (AFFALATUS),240,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,21,PC,0,6,
246,KANHAIYA,KANHAIYA JI (AFFALATUS),240,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.3,0,0,01-01-1999,40,PC,0,5,
246,KANHAIYA,KANHAIYA JI (AFFALATUS),240,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.25,0,0,01-01-1999,0,PC,0,4,
246,KANHAIYA,KANHAIYA JI (AFFALATUS),240,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,0,PC,0,3,
246,KANHAIYA,KANHAIYA JI (AFFALATUS),240,5,QCHALLI,CHALLI,2,CHALLIS,N,2,0,0,01-01-1999,1,PC,0,2,
246,KANHAIYA,KANHAIYA JI (AFFALATUS),240,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.25,0,0,01-01-1999,0,PC,0,1,
247,PARAMJEET,26 NO. PARAMJEET,241,69,MJACK 24,"U JACK- 24""",22,U JACK,N,0,0,0,01-01-1999,0,PC,0,12,
247,PARAMJEET,26 NO. PARAMJEET,241,61,FSP3*1.5,STEEL PLATE3 X 1.5,19,STEEL PLATES,N,0.7,0,0,01-01-1999,28,PC,0,11,
247,PARAMJEET,26 NO. PARAMJEET,241,60,FSP3*1,STEEL PLATE3 X 1,19,STEEL PLATES,N,0.7,0,0,01-01-1999,16,PC,0,10,
247,PARAMJEET,26 NO. PARAMJEET,241,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.7,0,0,01-01-1999,158,PC,0,9,
247,PARAMJEET,26 NO. PARAMJEET,241,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,0,PC,0,8,
247,PARAMJEET,26 NO. PARAMJEET,241,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.8,0,0,01-01-1999,0,PC,0,7,
247,PARAMJEET,26 NO. PARAMJEET,241,79,HPRU3*3,PROP 3X3,12,PROPS,Y,1.5,0,0,01-01-1999,0,PC,0,6,
247,PARAMJEET,26 NO. PARAMJEET,241,34,HPRU2*4,MS PROPS 2Mx4M,12,PROPS,Y,1.5,0,0,01-01-1999,28,PC,0,5,
247,PARAMJEET,26 NO. PARAMJEET,241,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,1,0,0,01-01-1999,20,PC,0,4,
247,PARAMJEET,26 NO. PARAMJEET,241,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,0,PC,0,3,
247,PARAMJEET,26 NO. PARAMJEET,241,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.25,0,0,01-01-1999,0,PC,0,2,
247,PARAMJEET,26 NO. PARAMJEET,241,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,18,PC,0,1,
248,BADRI,BADRI PRASAD YADAV,242,68,MJACK,U HEAD JACK,22,U JACK,N,0.25,0,0,01-01-1999,0,PC,0,17,
248,BADRI,BADRI PRASAD YADAV,242,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.6,0,0,01-01-1999,0,PC,0,16,
248,BADRI,BADRI PRASAD YADAV,242,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,135,PC,0,15,
248,BADRI,BADRI PRASAD YADAV,242,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.62,0,0,01-01-1999,85,PC,0,14,
248,BADRI,BADRI PRASAD YADAV,242,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.5,0,0,01-01-1999,0,PC,0,13,
248,BADRI,BADRI PRASAD YADAV,242,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.25,0,0,01-01-1999,0,PC,0,12,
248,BADRI,BADRI PRASAD YADAV,242,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.15,0,0,01-01-1999,150,PC,0,11,
248,BADRI,BADRI PRASAD YADAV,242,31,HPRBOUT,SPAN OUTER 2.0 METER,12,PROPS,N,0.4,0,0,01-01-1999,-40,PC,0,10,
248,BADRI,BADRI PRASAD YADAV,242,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.7,0,0,01-01-1999,6,PC,0,9,
248,BADRI,BADRI PRASAD YADAV,242,79,HPRU3*3,PROP 3X3,12,PROPS,Y,2,0,0,01-01-1999,0,PC,0,8,
248,BADRI,BADRI PRASAD YADAV,242,34,HPRU2*4,MS PROPS 2Mx4M,12,PROPS,Y,2,0,0,01-01-1999,0,PC,0,7,
248,BADRI,BADRI PRASAD YADAV,242,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,0.9,0,0,01-01-1999,206,PC,0,6,
248,BADRI,BADRI PRASAD YADAV,242,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,403,PC,0,5,
248,BADRI,BADRI PRASAD YADAV,242,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.3,0,0,01-01-1999,0,PC,0,4,
248,BADRI,BADRI PRASAD YADAV,242,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.25,0,0,01-01-1999,350,PC,0,3,
248,BADRI,BADRI PRASAD YADAV,242,28,HPRBIN2,INNER 2.0 MTR PROP,12,PROPS,N,0.4,0,0,01-01-1999,0,PC,0,2,
248,BADRI,BADRI PRASAD YADAV,242,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.25,0,0,01-01-1999,0,PC,0,1,
249,BHARAT,BHARAT CENTUARY SCHOOL,243,68,MJACK,U HEAD JACK,22,U JACK,N,0.25,0,0,01-01-1999,142,PC,0,19,
249,BHARAT,BHARAT CENTUARY SCHOOL,243,65,FSP4*1,STEEL PLATES 4 X 1,19,STEEL PLATES,N,0.7,0,0,01-01-1999,34,PC,0,18,
249,BHARAT,BHARAT CENTUARY SCHOOL,243,61,FSP3*1.5,STEEL PLATE3 X 1.5,19,STEEL PLATES,N,0.7,0,0,01-01-1999,112,PC,0,17,
249,BHARAT,BHARAT CENTUARY SCHOOL,243,60,FSP3*1,STEEL PLATE3 X 1,19,STEEL PLATES,N,0.7,0,0,01-01-1999,188,PC,0,16,
249,BHARAT,BHARAT CENTUARY SCHOOL,243,56,FSP4*1.5,STEEL PLATE 4 X 1.5,19,STEEL PLATES,N,0.7,0,0,01-01-1999,295,PC,0,15,
249,BHARAT,BHARAT CENTUARY SCHOOL,243,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.7,0,0,01-01-1999,1976,PC,0,14,
249,BHARAT,BHARAT CENTUARY SCHOOL,243,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,-45,PC,0,13,
249,BHARAT,BHARAT CENTUARY SCHOOL,243,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.63,0,0,01-01-1999,-46,PC,0,12,
249,BHARAT,BHARAT CENTUARY SCHOOL,243,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.5,0,0,01-01-1999,-19,PC,0,11,
249,BHARAT,BHARAT CENTUARY SCHOOL,243,45,JSTD1*5,STANDARD 1.5 METER,16,STANDARD,N,0.38,0,0,01-01-1999,-29,PC,0,10,
